mondo_id,disease_name,status,review_priority,low_confidence_card,needs_manual_review,reason,recommended_rerank_handling
MONDO:0014646,Zimmermann-Laband syndrome 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014648,Al-Raqad syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014649,"intellectual disability, autosomal recessive 50",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014650,familial temporal lobe epilepsy 8,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014651,acrofacial dysostosis Cincinnati type,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014652,exudative vitreoretinopathy 6,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014653,retinitis pigmentosa 72,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008885,Elsahy-Waters syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014654,Ullrich congenital muscular dystrophy 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014657,primary ciliary dyskinesia 32,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014660,"microcephaly 15, primary, autosomal recessive",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014661,epidermolysis bullosa simplex with nail dystrophy,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014664,Joubert syndrome 23,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014666,hypomyelinating leukodystrophy 11,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014667,"cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 3",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014668,"cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 4",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014669,cone-rod dystrophy 21,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014670,lethal congenital contracture syndrome 9,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009863,BH4-deficient hyperphenylalaninemia A,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010788,Leber hereditary optic neuropathy,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007334,autosomal dominant popliteal pterygium syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014671,"neuropathy, hereditary motor and sensory, type 6B",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014672,osteogenesis imperfecta type 17,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014673,cataract 44,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014674,maturity-onset diabetes of the young type 14,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014675,autosomal recessive nonsyndromic hearing loss 104,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014677,achromatopsia 7,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014679,"polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014680,"herpes simplex encephalitis, susceptibility to, 7",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014681,"thyroid cancer, nonmedullary, 4",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014682,"thyroid cancer, nonmedullary, 5",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0015264,cryptogenic organizing pneumonia,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014686,"short stature, microcephaly, and endocrine dysfunction",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014687,retinitis pigmentosa 73,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014688,short-rib thoracic dysplasia 14 with polydactyly,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014691,Noonan syndrome 9,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014692,retinitis pigmentosa 74,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014693,Noonan syndrome 10,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014694,"spondylocostal dysostosis 6, autosomal recessive",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014696,cerebrooculofacioskeletal syndrome 3,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014697,"immunodeficiency, common variable, 12",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014703,Adams-Oliver syndrome 6,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0015265,bronchiolitis obliterans syndrome,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014705,craniosynostosis 6,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014706,"cutis laxa, autosomal dominant 3",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014709,obsolete Heimler syndrome 2,manual_review_required,high,True,True,obsolete_mondo_without_replacement,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014710,autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete RORgamma receptor deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014712,Senior-Loken syndrome 9,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014713,"porokeratosis 9, multiple types",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014724,Joubert syndrome 24,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014730,"microcephaly 16, primary, autosomal recessive",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014734,"epilepsy, idiopathic generalized, susceptibility to, 14",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014737,dehydrated hereditary stomatocytosis 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0005683,brucellosis,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014739,autosomal recessive nonsyndromic hearing loss 97,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014740,autosomal dominant nonsyndromic hearing loss 68,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014742,"Parkinson disease 22, autosomal dominant",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014743,rhizomelic chondrodysplasia punctata type 5,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014749,"tooth agenesis, selective, 7",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014750,primary ciliary dyskinesia 33,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014752,"nephrotic syndrome, type 11",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014753,obsolete autosomal recessive optic atrophy,manual_review_required,high,True,True,obsolete_mondo_without_replacement;missing_authoritative_phenotype_source,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014754,primary coenzyme Q10 deficiency 8,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014755,"skin creases, congenital symmetric circumferential, 2",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0015267,Feingold syndrome,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014756,"tremor, hereditary essential, 5",ready_with_limitations,high,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014758,radioulnar synostosis with amegakaryocytic thrombocytopenia 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014759,"intellectual disability, autosomal recessive 51",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014762,"heterotaxy, visceral, 7, autosomal",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014765,"wooly hair, autosomal recessive 3",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014766,leukodystrophy and acquired microcephaly with or without dystonia;,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014767,Seckel syndrome 9,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014770,Joubert syndrome 25,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014771,Joubert syndrome 26,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014772,orofacial cleft 15,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009525,split hand-foot malformation 3,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014779,Wilms tumor 6,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014780,hyperphosphatasia with intellectual disability syndrome 6,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014783,obsolete preimplantation embryonic lethality 1,manual_review_required,high,True,True,obsolete_mondo_without_replacement,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014785,"microcephaly, short stature, and impaired glucose metabolism 2",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014786,"IgA nephropathy, susceptibility to, 3",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014791,Luscan-Lumish syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014792,Paget disease of bone 6,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014794,Meier-Gorlin syndrome 6,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014795,"exercise intolerance, riboflavin-responsive",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014796,autosomal recessive early-onset Parkinson disease 23,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008893,C syndrome,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0014798,brachydactyly type A1D,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014802,Cowden syndrome 7,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014807,spinal muscular atrophy with congenital bone fractures 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014808,congenital secretory sodium diarrhea 8,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014817,"nephrotic syndrome, type 12",ready_with_limitations,high,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014818,"nephrotic syndrome, type 13",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014820,mitochondrial DNA depletion syndrome 14B (cardioencephalomyopathic type),ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014825,"chromosome 11p13 deletion syndrome, distal",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014828,immunodeficiency-centromeric instability-facial anomalies syndrome 3,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014830,platelet-type bleeding disorder 20,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0015268,medullary sponge kidney,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014833,heart and brain malformation syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014836,Charcot-Marie-Tooth disease axonal type 2CC,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014838,Coffin-Siris syndrome 5,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014839,"chorea, childhood-onset, with psychomotor retardation",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
